User_ID,Age,Gender,Location,Subscription_Start_Date,Subscription_Type,Monthly_Payment,Payment_Method,Monthly_Hours_Watched,Favorite_Genre,Devices_Used,Average_Session_Length,Content_ID,Rating_Given,Churned,Date_of_Churn,Reason_for_Churn
659,31,Male,North,2021-04-08,Standard,14.99,Credit Card,0.041573531,Documentary,Mobile,0.057493412,1045,1,1,53:37.7,Found better service
660,48,Male,East,2020-03-03,Standard,14.99,Credit Card,6.041267093,Documentary,PC,3.526696937,1086,4,0,,
661,69,Female,East,2020-09-17,Standard,14.99,Credit Card,14.60783334,Drama,Mobile,3.104935999,1098,1,0,,
662,36,Female,East,2021-12-18,Premium,19.99,Credit Card,25.61823602,Sci-Fi,Tablet,0.599604166,1038,2,0,,
663,64,Female,West,2022-11-14,Standard,14.99,Credit Card,3.827004474,Sci-Fi,Mobile,2.466643401,1014,3,0,,
664,33,Other,West,2021-07-18,Standard,14.99,Direct Debit,15.83201757,Comedy,TV,0.483772727,1052,2,0,,
665,70,Other,Central,2020-01-12,Premium,19.99,Credit Card,25.06744095,Action,Mobile,0.082331943,1087,5,0,,
666,22,Female,South,2020-07-28,Premium,19.99,PayPal,11.76233007,Sci-Fi,TV,0.449130479,1063,4,0,,
667,52,Female,Central,2020-09-18,Basic,9.99,Credit Card,0.549091707,Drama,TV,0.393560467,1062,2,0,,
668,29,Female,East,2020-03-09,Basic,9.99,Credit Card,11.93014529,Sci-Fi,Mobile,0.824218252,1091,3,1,53:37.7,Found better service
669,42,Other,North,2019-09-29,Basic,9.99,Credit Card,7.032181308,Documentary,PC,1.084114923,1079,1,0,,
670,69,Other,North,2019-06-11,Standard,14.99,Direct Debit,53.08533838,Action,Mobile,1.420744941,1015,4,1,53:37.7,Price increase
671,38,Male,South,2023-09-23,Standard,14.99,Credit Card,2.661792905,Comedy,TV,1.295406649,1069,2,0,,
672,53,Male,West,2020-11-24,Standard,14.99,Credit Card,21.13842847,Action,Tablet,0.63127058,1065,3,0,,
673,70,Female,West,2021-12-16,Premium,19.99,Credit Card,1.083206246,Documentary,Mobile,0.059209184,1012,2,0,,
674,40,Other,West,2021-11-27,Standard,14.99,Credit Card,11.81796578,Documentary,Mobile,1.858253637,1046,5,0,,
675,33,Other,East,2020-04-19,Basic,9.99,Credit Card,16.1478067,Documentary,Mobile,1.007517406,1008,4,0,,
676,56,Other,East,2021-07-05,Standard,14.99,Credit Card,7.075153532,Documentary,TV,0.709559646,1062,1,0,,
677,62,Female,North,2023-10-10,Standard,14.99,Credit Card,12.14216549,Drama,Mobile,4.033925924,1033,3,1,53:37.7,Price increase
678,70,Male,South,2022-04-27,Standard,14.99,Credit Card,3.571861394,Comedy,PC,2.746703422,1080,2,0,,
679,59,Female,East,2023-04-06,Standard,14.99,PayPal,7.251671582,Documentary,Tablet,3.90055703,1090,4,0,,
680,56,Male,North,2021-04-09,Premium,19.99,Credit Card,19.40999308,Documentary,TV,1.366325561,1028,2,0,,
681,31,Male,South,2024-04-06,Standard,14.99,Credit Card,7.184995286,Sci-Fi,Mobile,0.280666091,1036,4,0,,
682,48,Female,East,2021-11-21,Standard,14.99,Credit Card,46.00038344,Comedy,Tablet,2.382912503,1042,5,0,,
683,22,Male,West,2020-02-06,Standard,14.99,PayPal,19.79911991,Action,Tablet,0.461529488,1085,2,0,,
684,52,Male,Central,2022-07-28,Standard,14.99,Credit Card,11.54817867,Comedy,PC,1.164033495,1063,5,0,,
685,40,Other,Central,2023-06-13,Basic,9.99,Credit Card,0.790559467,Comedy,Mobile,0.134419187,1023,3,0,,
686,46,Male,West,2021-02-02,Standard,14.99,Credit Card,13.84488517,Comedy,Mobile,3.489466319,1070,5,0,,
687,60,Female,East,2020-04-15,Basic,9.99,Credit Card,28.94436113,Documentary,Mobile,0.269213978,1033,4,0,,
688,28,Female,West,2021-09-28,Premium,19.99,Credit Card,6.172874089,Documentary,PC,4.668100067,1047,3,0,,
689,35,Male,West,2021-04-09,Basic,9.99,PayPal,32.87785127,Drama,Mobile,3.993594875,1011,2,0,,
690,64,Other,North,2022-08-25,Standard,14.99,Direct Debit,5.801880004,Action,Tablet,1.249417913,1022,2,0,,
691,29,Other,East,2021-01-26,Standard,14.99,PayPal,34.71662687,Sci-Fi,Mobile,2.728034336,1078,4,1,53:37.7,Price increase
692,26,Male,Central,2019-06-30,Premium,19.99,Credit Card,1.782490525,Comedy,TV,1.932249519,1096,1,0,,
693,27,Male,South,2023-11-27,Basic,9.99,Credit Card,40.22574763,Action,TV,3.24987119,1012,1,1,53:37.7,Personal reasons
694,61,Female,East,2019-07-21,Basic,9.99,Credit Card,13.83042809,Action,Tablet,1.130581573,1086,2,0,,
695,34,Male,East,2022-03-23,Basic,9.99,Credit Card,7.034816723,Drama,Mobile,3.081769461,1095,4,1,53:37.7,Personal reasons
696,55,Other,North,2020-10-28,Basic,9.99,Credit Card,6.160777477,Sci-Fi,Mobile,1.241492364,1044,1,1,53:37.7,Personal reasons
697,24,Male,South,2023-08-07,Basic,9.99,PayPal,11.313049,Comedy,Mobile,5.659276272,1098,5,0,,
698,63,Female,South,2021-07-15,Standard,14.99,Credit Card,139.170408,Sci-Fi,Mobile,1.332512415,1064,2,0,,
699,30,Female,North,2021-06-20,Basic,9.99,Credit Card,4.977623652,Drama,PC,1.24209689,1046,5,0,,
700,57,Female,North,2023-06-16,Basic,9.99,Credit Card,2.178819443,Documentary,Tablet,3.074903093,1057,4,0,,
701,59,Female,Central,2021-10-10,Premium,19.99,Credit Card,17.59123012,Action,TV,3.447204041,1004,5,0,,
702,26,Female,South,2021-02-19,Standard,14.99,Credit Card,13.40981441,Comedy,Mobile,1.617067195,1076,1,0,,
703,67,Male,East,2022-11-14,Standard,14.99,Direct Debit,14.85499688,Documentary,PC,0.3964088,1004,1,1,53:37.7,Price increase
704,44,Male,South,2023-01-05,Standard,14.99,Credit Card,21.98837733,Drama,Tablet,1.26131488,1059,3,0,,
705,19,Male,Central,2022-02-05,Premium,19.99,PayPal,6.216122893,Sci-Fi,Tablet,6.888575325,1095,2,1,53:37.7,Price increase
706,22,Male,South,2020-05-06,Basic,9.99,PayPal,48.30723758,Action,Mobile,2.796622091,1020,4,0,,
707,46,Female,East,2021-05-14,Premium,19.99,PayPal,11.44239507,Comedy,Tablet,3.333737944,1023,2,0,,
708,54,Other,Central,2023-05-17,Standard,14.99,Credit Card,2.764245363,Documentary,Tablet,0.066752687,1017,5,0,,
709,55,Male,Central,2020-02-01,Basic,9.99,Credit Card,27.11908674,Documentary,PC,1.261695313,1020,4,0,,
710,36,Other,North,2020-11-08,Premium,19.99,Credit Card,20.60623688,Action,TV,2.080429044,1053,4,0,,
711,25,Male,Central,2023-09-15,Basic,9.99,PayPal,7.588445783,Sci-Fi,Mobile,3.544298234,1009,1,1,53:37.7,Personal reasons
712,65,Male,East,2023-09-23,Basic,9.99,Credit Card,19.43177353,Drama,Mobile,0.101058023,1023,5,0,,
713,62,Other,East,2020-02-09,Premium,19.99,Direct Debit,4.965687919,Sci-Fi,Tablet,3.827025709,1084,1,0,,
714,18,Female,North,2020-09-08,Standard,14.99,Credit Card,11.76995529,Sci-Fi,Tablet,1.589921042,1088,1,1,53:37.7,Personal reasons
715,39,Male,North,2024-03-19,Standard,14.99,Credit Card,45.93455008,Sci-Fi,Mobile,0.439583277,1059,3,0,,
716,69,Male,West,2024-01-10,Basic,9.99,Credit Card,2.86665356,Action,PC,0.763268318,1056,1,1,53:37.7,Found better service
717,34,Male,East,2024-03-14,Standard,14.99,Credit Card,9.77790556,Action,TV,0.662375195,1022,2,1,53:37.7,Dissatisfied with content
718,24,Other,East,2019-10-07,Standard,14.99,Credit Card,34.42330917,Drama,TV,1.513703978,1021,4,0,,
719,42,Female,West,2022-10-20,Standard,14.99,PayPal,69.79460519,Sci-Fi,Mobile,0.106138541,1067,1,0,,
720,62,Other,West,2021-06-04,Standard,14.99,PayPal,12.10002062,Action,TV,0.345224471,1033,2,0,,
721,21,Other,North,2024-03-15,Basic,9.99,Direct Debit,14.14490669,Drama,PC,3.350013057,1069,5,0,,
722,53,Female,West,2019-12-10,Basic,9.99,Direct Debit,16.98067888,Drama,Tablet,0.284519297,1027,4,0,,
723,23,Other,North,2022-10-27,Premium,19.99,Direct Debit,53.86760909,Sci-Fi,Tablet,0.531570519,1094,5,0,,
724,48,Female,West,2020-02-09,Standard,14.99,Credit Card,39.06771115,Comedy,TV,1.20796846,1098,2,1,53:37.7,Price increase
725,36,Male,West,2019-09-10,Premium,19.99,PayPal,3.741081742,Sci-Fi,Tablet,1.455977885,1038,5,0,,
726,61,Female,Central,2021-04-07,Standard,14.99,Credit Card,11.48091159,Comedy,Mobile,2.884548649,1041,5,1,53:37.7,Found better service
727,56,Male,North,2019-05-18,Standard,14.99,Credit Card,12.47243834,Drama,Tablet,1.185997183,1022,5,0,,
728,44,Other,North,2019-06-09,Basic,9.99,PayPal,31.12705509,Action,Tablet,3.120006588,1069,1,0,,
729,27,Other,South,2021-12-21,Standard,14.99,Credit Card,18.47098435,Documentary,Mobile,1.926483289,1079,1,1,53:37.7,Price increase
730,43,Male,South,2023-04-05,Basic,9.99,Credit Card,21.23907761,Drama,TV,0.240045498,1001,1,0,,
731,36,Other,South,2021-03-02,Standard,14.99,Credit Card,126.3983464,Action,PC,0.339991122,1023,4,0,,
732,56,Female,Central,2022-07-02,Standard,14.99,Credit Card,1.558366923,Drama,PC,1.149071111,1016,2,0,,
733,20,Male,South,2023-04-16,Premium,19.99,Direct Debit,5.046551432,Sci-Fi,Mobile,1.011309343,1064,1,0,,
734,62,Other,South,2024-01-17,Standard,14.99,Credit Card,10.48145756,Comedy,PC,2.721598441,1069,5,0,,
735,30,Male,West,2022-09-01,Basic,9.99,Credit Card,8.547540702,Drama,Mobile,1.738514409,1068,5,1,53:37.7,Personal reasons
736,67,Female,East,2024-04-20,Basic,9.99,Credit Card,0.437665258,Action,Mobile,0.982480945,1059,5,0,,
737,45,Female,West,2019-05-30,Basic,9.99,Credit Card,1.925320072,Sci-Fi,Tablet,0.374492004,1049,5,0,,
738,37,Other,North,2021-01-17,Standard,14.99,Direct Debit,22.8483553,Documentary,Tablet,0.514531036,1092,3,0,,
739,45,Female,East,2021-12-05,Standard,14.99,Credit Card,42.29299701,Sci-Fi,Tablet,1.713691345,1011,4,0,,
740,25,Male,North,2020-01-29,Premium,19.99,Credit Card,14.44027731,Comedy,Mobile,1.101347591,1046,2,1,53:37.7,Price increase
741,58,Female,North,2022-11-13,Basic,9.99,PayPal,15.49543622,Sci-Fi,Tablet,1.446913866,1066,2,1,53:37.7,Found better service
742,56,Male,Central,2023-11-18,Standard,14.99,Direct Debit,5.889929633,Documentary,Mobile,0.374292197,1064,1,0,,
743,18,Male,North,2023-03-25,Standard,14.99,PayPal,29.20970268,Action,TV,2.174788409,1026,3,0,,
744,20,Female,East,2022-04-28,Standard,14.99,Direct Debit,27.86997198,Drama,Tablet,3.828379575,1047,2,0,,
745,30,Other,East,2020-07-05,Standard,14.99,Credit Card,17.75239838,Comedy,PC,0.596649024,1087,4,0,,
746,45,Female,South,2021-01-11,Standard,14.99,Credit Card,4.782010957,Documentary,Mobile,1.35263608,1061,5,0,,
747,66,Male,Central,2021-12-31,Standard,14.99,Credit Card,2.04105802,Comedy,Mobile,7.420396509,1043,1,0,,
748,42,Male,North,2023-09-20,Basic,9.99,Direct Debit,1.327894475,Sci-Fi,TV,0.810655457,1018,4,1,53:37.7,Dissatisfied with content
749,50,Female,West,2024-01-09,Standard,14.99,Credit Card,17.96391214,Comedy,Mobile,1.807965301,1058,2,0,,
750,55,Other,Central,2021-02-12,Basic,9.99,Credit Card,34.86342298,Documentary,Tablet,0.189051516,1007,3,1,53:37.7,Dissatisfied with content
751,70,Other,East,2022-03-15,Standard,14.99,Credit Card,39.08515835,Drama,PC,1.862884896,1054,1,0,,
752,23,Male,Central,2019-08-31,Standard,14.99,Credit Card,12.45832562,Drama,Mobile,0.187812233,1046,2,0,,
753,61,Male,North,2023-01-28,Standard,14.99,Credit Card,30.67467352,Comedy,TV,6.399884176,1001,1,1,53:37.7,Found better service
754,62,Other,East,2024-01-24,Premium,19.99,Direct Debit,58.7041094,Action,Tablet,2.515187802,1093,2,0,,
755,49,Female,South,2019-11-22,Premium,19.99,Credit Card,6.436365791,Comedy,Mobile,3.103846012,1093,5,1,53:37.7,Dissatisfied with content
756,62,Male,West,2022-06-09,Premium,19.99,PayPal,10.14863932,Sci-Fi,Mobile,2.435496914,1038,3,0,,
757,64,Male,Central,2019-05-15,Standard,14.99,PayPal,53.61229807,Drama,Mobile,1.7818749,1044,5,0,,
758,38,Other,South,2020-03-03,Standard,14.99,Credit Card,8.256773543,Drama,TV,1.195356867,1031,2,1,53:37.7,Personal reasons
759,33,Female,West,2019-08-25,Standard,14.99,Credit Card,49.03941063,Drama,PC,3.909122239,1064,4,0,,
760,38,Other,North,2019-09-05,Premium,19.99,Credit Card,79.31360526,Action,Mobile,6.285481525,1037,5,1,53:37.7,Price increase
761,28,Female,East,2019-08-19,Standard,14.99,Credit Card,21.68299131,Action,Mobile,1.382442764,1076,4,1,53:37.7,Dissatisfied with content
762,54,Female,East,2023-11-14,Premium,19.99,PayPal,33.9533959,Documentary,PC,5.362866662,1010,2,0,,
763,53,Female,Central,2019-07-15,Premium,19.99,Credit Card,27.68956536,Comedy,Tablet,1.750935443,1009,3,0,,
764,52,Male,West,2022-04-23,Standard,14.99,Credit Card,24.04843067,Comedy,Tablet,1.546044614,1058,4,0,,
765,36,Other,South,2019-09-13,Basic,9.99,Credit Card,7.332516459,Sci-Fi,Mobile,1.212041641,1089,2,1,53:37.7,Dissatisfied with content
766,37,Other,North,2020-05-23,Basic,9.99,Direct Debit,1.175780831,Drama,Mobile,0.469642344,1054,4,1,53:37.7,Found better service
767,35,Female,North,2021-03-06,Premium,19.99,Direct Debit,8.403000082,Action,PC,0.007453192,1019,5,0,,
768,64,Male,South,2020-06-22,Basic,9.99,Direct Debit,21.98841142,Sci-Fi,TV,0.552841379,1080,2,0,,
769,58,Male,South,2019-07-13,Premium,19.99,PayPal,2.16349384,Sci-Fi,Mobile,1.425570183,1016,5,0,,
770,66,Other,Central,2020-03-04,Standard,14.99,Credit Card,0.23979143,Action,Tablet,0.95594242,1067,1,0,,
771,31,Male,East,2022-07-12,Standard,14.99,PayPal,3.009304948,Comedy,Tablet,1.190173311,1004,2,1,53:37.7,Price increase
772,32,Male,East,2024-04-04,Premium,19.99,Credit Card,25.15703273,Drama,Tablet,7.889941703,1059,4,0,,
773,48,Female,North,2024-03-13,Standard,14.99,PayPal,72.08613551,Comedy,Mobile,0.862404071,1022,1,1,53:37.7,Personal reasons
774,18,Male,Central,2022-12-05,Standard,14.99,PayPal,81.56710111,Sci-Fi,TV,1.203627757,1045,5,0,,
775,70,Female,West,2022-04-12,Standard,14.99,Credit Card,13.62354807,Drama,Tablet,0.286622235,1051,5,0,,
776,20,Other,North,2019-10-19,Standard,14.99,PayPal,40.70501798,Documentary,Tablet,0.098291693,1009,4,0,,
777,33,Male,West,2024-04-25,Standard,14.99,Direct Debit,26.69883201,Sci-Fi,Mobile,2.9869532,1045,1,0,,
778,40,Other,East,2020-02-06,Basic,9.99,Credit Card,13.90459643,Comedy,Mobile,1.691120226,1027,3,1,53:37.7,Found better service
779,28,Other,North,2022-05-18,Premium,19.99,Direct Debit,17.0082122,Comedy,Mobile,2.860114736,1096,4,0,,
780,29,Male,East,2022-10-30,Premium,19.99,Credit Card,2.952076567,Comedy,PC,0.324715059,1042,5,0,,
781,27,Male,East,2023-04-30,Standard,14.99,Credit Card,55.5035087,Action,Mobile,1.696464192,1025,2,0,,
782,49,Other,North,2023-01-09,Standard,14.99,Credit Card,8.6751242,Sci-Fi,PC,0.585101073,1054,1,0,,
783,33,Male,Central,2021-09-07,Standard,14.99,Credit Card,11.81720089,Drama,Mobile,0.517701612,1047,3,0,,
784,25,Female,Central,2019-10-10,Standard,14.99,Direct Debit,22.27412651,Comedy,Tablet,0.023185907,1028,2,0,,
785,55,Female,West,2020-12-02,Premium,19.99,Direct Debit,8.1263836,Comedy,Tablet,0.279307561,1026,1,0,,
786,29,Male,East,2022-08-23,Basic,9.99,PayPal,5.867542799,Action,Mobile,0.740007071,1017,4,0,,
787,41,Other,East,2023-07-05,Basic,9.99,Credit Card,19.94185002,Drama,Mobile,0.248585568,1059,4,1,53:37.7,Found better service
788,45,Male,West,2023-02-05,Standard,14.99,Direct Debit,0.506029645,Sci-Fi,Mobile,8.517274657,1073,1,0,,
789,70,Male,East,2023-11-29,Standard,14.99,Credit Card,25.51117441,Documentary,PC,0.738167947,1068,3,0,,
790,25,Other,North,2023-06-11,Standard,14.99,Direct Debit,14.43189485,Action,PC,0.279268978,1073,1,0,,
791,45,Other,East,2022-03-23,Standard,14.99,Credit Card,18.61559031,Sci-Fi,Mobile,0.4439942,1020,2,0,,
792,53,Female,Central,2023-09-25,Standard,14.99,Credit Card,19.98693479,Documentary,Tablet,1.772023739,1023,2,1,53:37.7,Price increase
793,43,Other,East,2021-08-28,Standard,14.99,PayPal,14.9753187,Comedy,Mobile,0.132372607,1002,4,0,,
794,25,Female,North,2022-05-09,Basic,9.99,Credit Card,17.47103284,Comedy,Mobile,3.967304846,1094,1,0,,
795,67,Other,West,2020-03-01,Standard,14.99,Credit Card,23.02686079,Drama,Mobile,6.514177412,1061,4,0,,
796,45,Male,South,2020-04-18,Basic,9.99,Credit Card,27.97696442,Documentary,TV,0.566709353,1001,3,0,,
797,45,Female,South,2021-06-03,Basic,9.99,Credit Card,25.99883939,Comedy,Mobile,1.196020463,1065,2,0,,
798,54,Female,North,2020-12-16,Standard,14.99,Credit Card,40.74549694,Comedy,Mobile,0.044766188,1041,5,0,,
799,58,Female,South,2021-05-20,Basic,9.99,Credit Card,4.200682955,Drama,Mobile,2.047252085,1033,5,0,,
800,53,Male,West,2022-08-02,Basic,9.99,Credit Card,10.25481478,Sci-Fi,Mobile,1.068618633,1041,1,0,,
801,44,Male,East,2022-08-30,Basic,9.99,Credit Card,59.05194846,Comedy,PC,0.629581677,1019,1,1,53:37.7,Found better service
802,34,Male,South,2023-10-25,Premium,19.99,PayPal,10.10318663,Action,Mobile,0.463453339,1096,5,0,,
803,26,Male,Central,2023-01-04,Premium,19.99,Credit Card,2.667658402,Action,Mobile,2.122766409,1067,1,1,53:37.7,Dissatisfied with content
804,50,Male,Central,2023-12-02,Standard,14.99,Direct Debit,14.90756045,Sci-Fi,PC,1.076451987,1044,2,0,,
805,70,Female,Central,2022-09-05,Premium,19.99,Direct Debit,2.319240776,Documentary,Mobile,0.396071048,1074,3,1,53:37.7,Personal reasons
806,37,Male,South,2020-12-04,Standard,14.99,Credit Card,4.5343295,Drama,PC,2.336626345,1041,3,0,,
807,30,Female,East,2023-03-22,Standard,14.99,PayPal,127.7644325,Action,Tablet,1.665150859,1046,4,0,,
808,45,Male,Central,2020-12-25,Basic,9.99,Direct Debit,15.58990886,Action,Mobile,3.913344475,1004,2,0,,
809,65,Other,West,2021-04-30,Standard,14.99,Direct Debit,6.683133286,Sci-Fi,PC,0.249938361,1088,1,0,,
810,46,Female,North,2021-03-16,Standard,14.99,Credit Card,105.0858357,Documentary,Mobile,3.080445083,1048,1,0,,
811,30,Other,North,2023-01-22,Standard,14.99,Credit Card,67.95940303,Documentary,Tablet,2.238753492,1036,4,0,,
812,63,Female,East,2020-12-12,Standard,14.99,PayPal,11.62278166,Sci-Fi,Tablet,0.244359984,1033,4,0,,
813,52,Other,Central,2022-12-08,Standard,14.99,PayPal,6.032999656,Action,Mobile,2.373711808,1072,1,0,,
814,23,Male,East,2019-11-24,Standard,14.99,PayPal,36.45257787,Drama,PC,1.165170671,1069,1,0,,
815,35,Male,East,2021-04-05,Premium,19.99,Credit Card,25.14892856,Action,TV,5.800291011,1017,2,1,53:37.7,Price increase
816,68,Male,North,2023-04-10,Standard,14.99,Direct Debit,23.22729995,Documentary,TV,0.305396621,1077,4,0,,
817,22,Female,West,2022-08-15,Standard,14.99,Direct Debit,44.71980026,Action,PC,2.059105827,1018,2,0,,
818,64,Other,Central,2019-10-12,Standard,14.99,Credit Card,23.38609067,Drama,Tablet,0.962469066,1077,1,0,,
819,42,Male,South,2022-09-07,Standard,14.99,Credit Card,6.675858988,Comedy,Mobile,6.284508877,1039,5,0,,
820,19,Other,West,2021-08-31,Standard,14.99,Credit Card,23.67446187,Action,Mobile,0.800880195,1016,5,0,,
821,27,Other,Central,2023-02-28,Basic,9.99,Direct Debit,7.300292777,Sci-Fi,Tablet,6.550146962,1059,1,1,53:37.7,Personal reasons
822,47,Male,South,2020-08-21,Standard,14.99,PayPal,28.47900909,Comedy,Mobile,4.635110195,1098,4,0,,
823,67,Male,East,2021-02-25,Basic,9.99,PayPal,19.33841411,Sci-Fi,TV,0.630471725,1092,5,0,,
824,62,Other,South,2019-05-10,Standard,14.99,Credit Card,1.611440581,Sci-Fi,Mobile,3.25461095,1041,4,0,,
825,22,Male,West,2022-11-14,Standard,14.99,Credit Card,14.38306296,Sci-Fi,Mobile,10.8542123,1080,5,0,,
826,50,Male,East,2023-08-03,Standard,14.99,Credit Card,8.410589233,Action,Mobile,0.582478121,1071,4,1,53:37.7,Personal reasons
827,18,Male,West,2023-09-17,Basic,9.99,Credit Card,7.966929101,Documentary,TV,1.148159875,1064,5,0,,
828,35,Female,West,2020-02-05,Standard,14.99,PayPal,18.43894914,Comedy,PC,1.468691561,1052,4,0,,
829,49,Other,South,2019-12-25,Basic,9.99,Direct Debit,7.78174396,Drama,PC,0.698919602,1099,2,0,,
830,64,Other,Central,2021-04-19,Premium,19.99,Direct Debit,30.00214311,Documentary,Mobile,0.030765093,1006,4,0,,
831,66,Female,East,2020-03-13,Premium,19.99,Direct Debit,1.468441232,Action,TV,0.497254141,1004,2,0,,
832,28,Other,North,2020-12-31,Premium,19.99,Credit Card,21.59904465,Sci-Fi,Mobile,0.662395618,1023,2,0,,
833,38,Male,West,2023-05-11,Standard,14.99,Credit Card,33.13004572,Drama,TV,1.172534564,1027,1,0,,
834,43,Other,West,2020-05-03,Standard,14.99,PayPal,22.34561062,Comedy,Tablet,0.375317497,1061,2,0,,
835,42,Male,South,2024-04-11,Basic,9.99,Direct Debit,13.75241738,Documentary,Mobile,4.131146019,1016,3,0,,
836,39,Female,Central,2021-06-23,Standard,14.99,Credit Card,60.03782955,Documentary,Tablet,2.440957446,1019,2,0,,
837,44,Male,Central,2020-06-19,Standard,14.99,Credit Card,7.131741522,Drama,PC,0.178100678,1002,4,0,,
838,66,Other,South,2022-12-17,Standard,14.99,Credit Card,0.387079465,Action,Mobile,2.100172611,1036,2,0,,
839,30,Other,Central,2020-09-20,Premium,19.99,PayPal,11.31230296,Comedy,TV,2.120648307,1089,4,0,,
840,50,Other,North,2020-08-13,Basic,9.99,Credit Card,0.671382537,Drama,Tablet,6.25720999,1014,4,0,,
841,51,Female,South,2023-08-14,Premium,19.99,Credit Card,61.55479764,Sci-Fi,Mobile,0.006050887,1050,3,0,,
842,58,Female,North,2023-02-01,Standard,14.99,Credit Card,4.712371987,Comedy,Mobile,0.569858263,1047,2,1,53:37.7,Price increase
843,52,Other,Central,2019-08-25,Standard,14.99,Credit Card,31.11102694,Documentary,Tablet,5.256394452,1007,2,1,53:37.7,Found better service
844,18,Male,West,2023-02-06,Basic,9.99,Direct Debit,29.79509661,Drama,Tablet,5.380437719,1012,5,0,,
845,38,Female,North,2020-07-23,Basic,9.99,Credit Card,4.911078458,Documentary,Tablet,2.550124454,1047,5,0,,
846,65,Other,East,2021-05-11,Standard,14.99,PayPal,19.41633917,Documentary,PC,2.902846453,1002,1,1,53:37.7,Price increase
847,23,Other,West,2021-08-04,Standard,14.99,PayPal,0.985463954,Documentary,Tablet,0.191883266,1064,4,0,,
848,45,Female,North,2021-12-26,Basic,9.99,Direct Debit,13.21648814,Action,TV,1.442582407,1072,3,0,,
849,34,Female,Central,2020-06-01,Standard,14.99,Credit Card,0.295109111,Documentary,Tablet,0.526845426,1030,5,1,53:37.7,Found better service
850,22,Female,Central,2023-01-02,Premium,19.99,Direct Debit,50.8026071,Sci-Fi,TV,0.399874924,1025,2,0,,
851,48,Male,East,2021-05-30,Premium,19.99,Credit Card,74.66584459,Sci-Fi,Mobile,3.324657587,1080,1,0,,
852,22,Male,Central,2019-08-31,Premium,19.99,Direct Debit,5.027845483,Comedy,Mobile,0.290139723,1055,3,0,,
853,55,Other,East,2022-10-21,Standard,14.99,Direct Debit,4.666555564,Documentary,Mobile,1.264674844,1033,2,1,53:37.7,Found better service
854,20,Female,Central,2021-04-07,Standard,14.99,Credit Card,28.02573792,Documentary,Tablet,5.579982205,1008,2,0,,
855,70,Male,West,2023-10-04,Standard,14.99,Credit Card,5.843962391,Drama,TV,0.411177229,1061,4,0,,
856,40,Female,West,2020-05-06,Standard,14.99,Credit Card,45.09048659,Action,Mobile,7.632827899,1012,4,0,,
857,54,Other,North,2019-08-18,Basic,9.99,Credit Card,17.06299199,Comedy,Mobile,10.33036712,1068,5,0,,
858,70,Male,Central,2019-12-27,Basic,9.99,Credit Card,8.639599507,Documentary,TV,1.622137648,1040,5,0,,
859,54,Male,East,2022-10-26,Standard,14.99,Credit Card,35.75858584,Drama,Mobile,0.373003138,1076,2,0,,
860,27,Male,North,2023-11-30,Basic,9.99,Credit Card,13.60093535,Action,PC,0.759901436,1000,2,1,53:37.7,Price increase
861,27,Other,North,2023-01-04,Standard,14.99,Credit Card,48.52511411,Comedy,Tablet,1.105007194,1088,5,0,,
862,36,Female,East,2022-06-21,Basic,9.99,Credit Card,52.62573824,Comedy,TV,0.740169551,1046,5,1,53:37.7,Personal reasons
863,34,Male,East,2020-11-18,Basic,9.99,Credit Card,3.616537139,Documentary,Mobile,0.658774413,1003,2,0,,
864,38,Other,West,2022-03-05,Standard,14.99,Credit Card,0.046522189,Comedy,Mobile,7.167577013,1099,3,1,53:37.7,Found better service
865,31,Female,Central,2019-06-26,Standard,14.99,Credit Card,82.61719208,Drama,Tablet,0.332970812,1062,2,0,,
866,26,Other,North,2024-05-02,Standard,14.99,Credit Card,47.31849437,Comedy,TV,2.643470996,1051,3,0,,
867,63,Female,West,2019-11-30,Basic,9.99,Credit Card,1.140832228,Sci-Fi,Tablet,0.000820747,1009,3,1,53:37.7,Dissatisfied with content
868,18,Other,North,2023-05-12,Basic,9.99,Direct Debit,35.79933322,Drama,Mobile,1.813585311,1027,2,1,53:37.7,Dissatisfied with content
869,68,Female,Central,2023-02-03,Standard,14.99,Credit Card,12.24258879,Action,PC,4.952520372,1005,1,0,,
870,62,Male,Central,2023-09-02,Standard,14.99,Credit Card,5.994056799,Action,TV,0.679169615,1026,5,0,,
871,30,Female,East,2019-12-30,Standard,14.99,Credit Card,42.19744158,Documentary,TV,0.410425485,1011,4,0,,
872,21,Other,West,2019-09-14,Standard,14.99,Direct Debit,4.379724908,Documentary,TV,2.109266185,1061,2,1,53:37.7,Found better service
873,18,Other,South,2021-10-04,Premium,19.99,Direct Debit,58.86279625,Sci-Fi,Mobile,2.493770404,1051,3,0,,
874,66,Female,East,2023-03-12,Standard,14.99,Direct Debit,4.603904312,Action,Mobile,2.329699826,1047,2,0,,
875,57,Male,Central,2019-07-11,Standard,14.99,PayPal,19.02194978,Action,PC,0.769316794,1066,5,0,,
876,49,Male,East,2024-04-22,Standard,14.99,Credit Card,5.048520949,Action,TV,0.581245857,1045,3,0,,
877,51,Female,South,2022-05-02,Standard,14.99,Credit Card,15.77857069,Action,Mobile,6.243443781,1096,4,1,53:37.7,Personal reasons
878,45,Female,East,2019-12-23,Standard,14.99,Credit Card,23.03868731,Comedy,Mobile,5.135694319,1073,4,0,,
